PRES,TEMP,THCK,SWAT,POROM,POROF,PERMM,PERMF,FRACS,VLCH4,PLCH4,VLCO2,PLCO2,QINJ,QPROD,TPROD,PWFPROD,PFRAC,LX,LY,LWELL,LFRAC,SRVPORO,SRVPERM,SRVSPAC,T1,TINJ,Gi
7598.1,156.4,140.9,5.1,7.84,1.29,3.11E-05,0.000996,1.55,248.5,821.9,882.8,423.6,271.6,5914.58,12362.3,2219.35,9199.7,6608.1,1186.41,4893.7,637.6,1.73,0.0021,0.997,10.09,1.30E+04,3489925
4385.1,173.9,276.1,10.5,5.09,1.15,6.93E-05,0.00012,1.5,194.6,710.7,895.6,311.4,251,1504.51,12688.6,263.6,6491.7,4074.6,662,2971.1,485.7,1.52,0.0013,1.109,10.92,1.30E+04,3276665
4370.7,193.1,258.9,10.7,5.68,0.71,2.50E-05,0.00049,1.65,54.7,272,118.4,854.6,257.4,3778.21,7851.3,976.57,6236.4,3406,1490.31,2210.3,788.3,1.04,0.0057,0.985,10.64,8.70E+03,2237893
5387.9,165.7,211.2,6.6,7.23,1.76,8.85E-05,0.000273,0.91,187.2,364.2,564.8,726.8,233.6,4222.35,15787.8,1558.03,7337.5,5757.3,1272.59,4466.6,897.2,2.29,0.0025,0.484,11.73,1.70E+04,3891860
7136.5,162.6,237,5.8,8.83,1.6,1.37E-05,0.000297,2.09,159.4,864,418.7,737.8,135.6,4508.49,16718.6,1706.99,9075.5,3735.3,844.11,2664.7,441,2.11,0.0031,1.562,20.21,1.70E+04,2363812
3200.8,126.8,216.9,9.7,8.38,0.73,9.51E-05,0.00083,1.38,161.4,574.5,464.7,729.7,127.7,6931.94,17984.7,1174.48,3872.1,4675.1,1040.49,3844.9,602.4,1.04,0.0095,0.923,21.46,2.00E+04,2525463
3889.2,199,267.7,12.7,7.76,1.42,3.88E-05,0.000714,1.67,97.8,238.2,264,430.1,164.9,5237.12,8887.2,975.7,5588.7,3745.8,712.57,2974.7,403.5,1.83,0.0072,1.091,16.61,1.20E+04,2028867
5182.2,167.3,133.7,8.3,9.14,1.3,4.58E-06,0.000448,2.01,181.6,668.4,639.5,222.5,79.6,5632.83,18164.4,2055.7,6772.5,5517.3,1586.77,3632.2,803.6,1.86,0.0047,1.067,34.41,2.00E+04,1604294
6645.5,164.2,247,13.3,7.02,1.72,7.36E-05,0.00063,2.98,227.5,514.2,1281.6,531.3,249.9,15711.6,11817.3,958.31,9537.9,6205.5,973.07,4329.1,604.7,2.21,0.0065,2.213,10.96,1.50E+04,3815995
4563.9,159.6,109.5,11.9,5.53,0.57,9.96E-05,0.001017,2.77,118.2,701.6,271.7,756.3,294.3,8002.97,7543,1507.39,5760.7,5076.5,1193.95,3746.8,950.7,0.82,0.0067,1.375,9.31,8.10E+03,2378232
4357.4,187.3,111.4,9.9,8.28,0.9,1.08E-05,0.000572,2.14,224.4,734.8,708.1,320.3,295.6,4940.02,9787.9,2097.12,5864.1,5719.1,1119.46,3741.3,655.3,1.28,0.0057,1.146,9.27,1.00E+04,3029006
7926.6,141.5,248.6,8.3,5,1.83,4.67E-05,0.001027,1.42,94.3,443.3,478.8,933.4,135.5,8779.36,12306.1,114.65,8988.4,5042.1,1387.76,3209.5,801.7,2.55,0.0036,1.062,20.23,1.40E+04,1953832
5278.2,169.7,201.8,7.9,5.2,1.12,7.63E-05,0.000887,2.64,116.1,412.8,509.2,484,147.8,8000.62,13654.6,1378.44,7338.2,5318.7,1105.75,3477.7,801.6,1.39,0.0059,1.565,18.54,1.60E+04,2318438
6751.1,153,248.2,7.1,6.66,0.62,6.78E-05,0.000744,0.92,177.7,584,813.4,885,207.3,9695.16,16451,146.75,8453,2773.5,1880.06,2002.5,954.4,0.89,0.0075,0.73,13.22,1.70E+04,3615391
7487.7,160.6,134.1,12.4,7.83,1.98,3.30E-05,0.000124,2.62,160.7,974.7,468.1,307.7,105.2,1869.19,17735.3,2950.2,9296.2,5633.6,985.77,4250.8,772.6,2.73,0.0009,1.562,26.04,1.80E+04,1932368
4627.4,176.1,131.5,9.5,6.3,1.18,9.86E-06,0.00079,2.96,139.3,577.5,697.4,753,39.4,2161.29,11097.5,1977.67,6459.7,6787.2,1145.83,4381.6,675,1.71,0.0018,1.469,69.59,1.60E+04,610787
4731.2,147.9,280.5,9.5,5.27,1.15,9.11E-05,0.000258,2,58.5,855.8,312.1,849.3,61.7,2067.02,15878.8,181.84,6914.5,3806,617.47,2687.8,434.5,1.7,0.0018,1.157,44.38,1.80E+04,1120584
5590.7,167.4,299.7,12.4,5.14,1.24,2.28E-05,0.001087,2.29,73.9,660.3,407.2,211.4,315.1,5712.37,10148.9,2343.85,7909.8,5073.8,621.65,3352.2,442.1,1.75,0.0055,1.181,8.69,1.10E+04,3506216
5935.4,148.7,284.1,12.7,8.66,1.56,4.95E-05,0.000649,2.99,153.3,773.7,753.6,798.7,256.1,3856.91,13718.7,2310.38,8347.3,3214.7,1096.11,2050.5,737,2.34,0.0054,1.507,10.7,1.40E+04,3634066
7166.1,140.9,105.5,10.1,7.87,0.73,6.37E-05,0.000388,1.41,140.1,365.2,487.6,705.5,52.4,10610.6,8095.6,58.62,8015.8,6768.6,1416.48,4634.6,710.4,1.07,0.0029,0.747,52.28,1.30E+04,685812
5655.6,198.7,214.6,13.4,5.06,1.8,9.01E-05,0.00096,2.29,110.9,211.6,344.4,465.6,109.9,11755.9,12559,2126.09,8127.9,5120.3,1597.37,3622.9,959.9,2.2,0.0097,1.214,24.93,1.80E+04,1929900
5084.3,147.2,178.7,7.5,6.89,1.13,6.32E-05,0.000779,2.11,84.5,628.2,470.9,473.8,169.4,7589.24,13613.1,1004.71,6272.3,2672.3,1531.44,2077.9,864.3,1.64,0.0087,1.343,16.17,1.50E+04,2461089
4928.9,182.2,124.2,6.5,6.81,1.87,1.59E-05,0.000753,2.56,62.6,610.5,260.2,826.6,171.9,7526.71,15707,680.72,6543.6,4858.8,861.66,3974.2,705.4,2.47,0.0043,1.122,15.94,1.70E+04,2845986
4903.6,135.1,247.5,12.1,9.02,1.61,4.46E-06,0.000867,1.92,125.8,967.1,385.1,617.9,234.1,2946.1,14702.1,1579.56,6744.2,3234.1,1242.48,2669.8,790.7,2.22,0.0034,1.358,11.7,1.50E+04,3535318
3070.6,191.9,145,13.2,7.61,1.3,7.08E-05,0.000608,1.4,56.8,289,232.1,527.3,48.8,1553.58,11317.2,1051.74,3816.8,3448.3,1525.91,2792.5,938.4,1.63,0.0034,0.682,56.1,1.40E+04,694613
3385.1,123.1,266.3,10.2,6.3,1.03,4.66E-05,0.00095,1.07,213,886.9,938.5,641.6,270.5,4207.79,11372.7,611.92,4958.2,2881.2,517.52,2026.4,336.4,1.25,0.008,0.516,10.13,1.20E+04,3257908
3955.9,163.8,179.5,5.3,9.94,1.21,8.34E-05,0.000361,2.04,166.6,526.7,756.2,566.7,129.7,1835.66,11132.8,856.74,5475.3,6183.1,1095.3,3981.1,692.2,1.66,0.0015,1.272,21.13,1.30E+04,1627398
4221.5,164.6,290,6.9,5.48,1.26,3.64E-05,0.000773,2.72,78.3,500.2,463.4,762.8,205.7,7218.23,16082.5,1702.26,6120.7,6583.5,953.12,4302.5,640,1.8,0.0074,1.385,13.32,1.80E+04,3749112
4060.9,157.1,283.6,6.4,7.63,1.1,4.56E-05,0.001058,1.24,228.1,754.1,1327.7,530.1,76.5,7805.79,16026.7,453.48,5615.9,6205,1338.81,4091.7,740.2,1.53,0.0058,0.837,35.8,2.70E+04,2099603
7829.9,148.3,286.3,5.9,9.66,1.88,6.20E-05,0.000377,2.75,201.4,537.2,588.1,457.3,237.2,6765.19,11711.6,1221.54,10990.9,3588.3,1214.61,2677.8,775.2,2.58,0.004,2.12,11.55,1.30E+04,3057018
3268.6,190.4,188.3,7.3,7.96,1.2,2.86E-05,0.00079,1.27,60.2,230.4,128.8,615.6,94.8,4282.9,9446.6,36,4127.5,5320.1,1238.2,4421.7,890.8,1.79,0.0036,0.754,28.91,1.40E+04,1301298
6646.3,173.7,299.2,9.2,7.46,1.18,7.18E-05,0.00109,1.03,155.8,356.7,644.7,866.8,282.8,12716.4,9311.5,2957.51,8601.6,3587.5,1491.25,2964.5,825.4,1.6,0.0123,0.822,9.69,1.10E+04,3244338
4067.2,167.3,125.4,9.3,6.69,1.17,8.00E-05,0.000704,1.82,95.1,468.4,300.6,910.9,25.7,3568.52,13959,1461.98,4836.5,3284.8,885.75,2520.8,686.1,1.69,0.0053,0.746,106.62,2.00E+04,514958
3311.4,127.1,148.9,8.9,6.73,0.96,5.84E-05,0.000704,2.34,209.5,678.9,1082.9,557.9,112.9,1940.12,10916.7,1229.64,4485.9,5455,1300.36,3520.7,910.4,1.41,0.0027,1.306,24.27,1.20E+04,1374667
4135.6,143.7,261.5,11.4,8.01,1.23,7.44E-05,0.000729,1.9,66.2,776.7,287.4,744.4,196.1,4089.56,15086.1,1752.91,4635.7,4917.8,866.04,3948.2,719.5,1.56,0.0046,1.432,13.97,1.60E+04,3109557
4281.7,199.8,196.8,12.7,8.94,1.02,4.92E-06,0.000621,0.98,202.6,931,799.3,372.2,36.5,7533.17,16644.3,763.48,5585.3,5197.7,1461.98,3777.3,877.3,1.36,0.0063,0.544,75.15,3.40E+04,1223379
5459.9,120.7,226.2,12.5,9.65,0.87,4.10E-05,0.000893,1.71,193.3,781.8,441.6,329.3,187,12685.1,15618.8,2299.01,7259.1,7481.3,1020.36,4890.5,801.2,1.22,0.008,1.295,14.65,1.70E+04,3235265
7783,146.8,112.9,12.3,6.62,0.52,4.97E-05,0.000655,2.03,129.1,200.6,571.3,975.7,220.7,25116.5,14288.3,1009.02,10463.5,6284.8,508.99,4164.8,300.8,0.65,0.0077,1.185,12.41,1.50E+04,3299280
5086.9,157.7,281.5,9.8,9.8,0.73,1.44E-05,0.000444,2.13,244.3,588.1,1348.8,213,63.4,4483.45,17864.3,613.03,6128.2,6772.8,1471.1,4753.4,737.8,0.88,0.0022,1.056,43.19,2.50E+04,1612490
7044.8,159.6,109.4,10.1,7.52,1.74,5.18E-05,0.00071,2.72,149.7,440.3,373.6,739.7,50.5,18146.6,17844.5,2983.99,8036.7,7383,410.53,4873.4,274,2.53,0.0078,1.688,54.22,2.10E+04,1047694
4841,168.1,234.6,7.3,9.94,1.53,6.89E-05,0.000234,1.8,225.1,990.7,661.8,991,225.6,1838.79,13750.6,526.56,7210.8,3864.4,1403.63,2903.4,877,1.94,0.0015,1.2,12.14,1.40E+04,3218743
5708.2,183.6,148.7,8.6,8.61,1.23,3.34E-05,0.000999,1.94,114.2,403.7,557.5,494,43.3,9178.74,7711.9,1767.21,8392.8,6988.3,893.14,4710.9,464.5,1.5,0.0046,1.248,63.24,2.10E+04,891726
3897.7,157,209.2,6.7,8.4,0.61,6.65E-05,0.000669,2.59,220.7,985.8,527.7,639.7,277.3,3453.53,9177.3,1466.08,5005.4,5222.9,1706.27,3769.8,882.5,0.9,0.004,1.98,9.88,9.90E+03,2746624
6078.8,170.3,218.6,11.4,8.22,1.58,0.000100438,0.000834,1.02,203.7,395,776.2,599.9,155.9,10192.7,15026.2,2665.97,6699.7,6852.5,381.09,4534.9,303,2.1,0.0065,0.545,17.57,1.70E+04,2658453
4454.9,183,189.6,9.5,7.17,0.82,2.94E-06,0.000456,1.88,156.2,921.5,772.2,503.8,58.6,1913.96,14111.1,1955.76,5123.8,5562.9,1411.58,3554,909.8,1.22,0.0023,1.152,46.79,1.70E+04,981501
7734.1,125.7,168.8,8.2,9.81,1.69,4.80E-05,0.000636,1.93,185.8,575.2,680.8,888.5,225.2,12811.6,12002.9,563.97,11096.3,5394.7,586.29,3750.1,427.6,2.12,0.0045,0.907,12.16,1.30E+04,2960111
6242.8,125.4,167,6.9,5.64,1.94,2.42E-05,0.000569,1.7,146.7,783.3,339.9,960.2,72.8,13385.1,16961.5,1948.05,8194.3,7804.6,1687.28,4906.8,906.6,2.34,0.006,1.179,37.62,2.10E+04,1497533
7514.2,170.3,155.4,7.6,8.68,1.14,8.38E-05,0.000942,1.48,103.4,699.3,250.8,956.8,236.7,7399.04,9504.1,1576.85,8915.2,3468.4,1841.7,2322,986.8,1.63,0.0052,0.941,11.58,1.00E+04,2402540
3951.9,128.9,221.6,13.2,5.46,1.14,2.86E-05,0.00018,1.65,58.6,575.2,229.3,776.6,94.5,1253.78,8335.8,1105.27,5338.2,4845.2,1108.93,3788.3,625.9,1.53,0.0012,0.721,28.99,9.70E+03,917901
7610.7,142.1,140.8,5.1,9.53,1.54,5.70E-05,0.000823,2.93,74.1,991.7,153.9,249.5,29.7,13975.5,7873.1,992.78,8815.9,3809.6,1236.35,2704.5,872.8,2.19,0.0074,1.969,92.21,1.90E+04,552213
4290.9,178,278.2,8.9,6.14,1.48,9.50E-05,0.000514,2.84,230.1,354,1163.4,697.8,136.3,2537.28,14280.9,532.65,4844.6,3455.9,692.49,2816.1,440,1.8,0.0027,2.058,20.1,1.60E+04,2115457
7221,180.4,127.1,11,8.3,0.69,1.50E-05,0.000794,1.19,142,333.8,605.6,732.6,189.3,9408.5,10951.7,2265.19,9906.7,3146.5,1734.17,2507.9,951.2,0.94,0.0072,0.71,14.47,1.20E+04,2243822
4907.6,165.9,276,9.6,8.86,1.27,6.42E-05,0.000438,2.18,142.5,640.1,617.4,592,98,1902.78,12070.2,106.01,7292.3,5588,1466.38,4365.7,977.2,1.69,0.001,0.959,27.95,1.50E+04,1468041
7398.8,176.3,245.2,9.3,5.12,0.95,1.00E-05,0.000844,1.5,60.1,903.7,268.2,520.3,77.5,5306.8,15276.4,2953.98,9192.3,3534.5,1500.11,2503.3,829.8,1.34,0.0049,0.692,35.34,1.80E+04,1369060
7773.7,195.2,148.4,9.3,6.99,1.56,2.13E-05,0.000526,1.25,72.4,994.8,211.7,792.3,72.4,7316.16,14923.6,2455.55,9684.5,5922.4,1586.51,3765.4,845.3,2.02,0.0035,0.644,37.82,1.80E+04,1277009
5464.2,175.2,134.6,7.3,7.24,0.6,1.25E-05,0.000527,2.55,197.6,875.3,599.9,670.8,72.7,4663.55,17326.2,1275.51,7902,5321.2,681.71,4013.8,446.3,0.84,0.0025,1.068,37.68,1.90E+04,1398487
5073.2,186.3,211.5,13.9,9.01,1.63,8.35E-05,0.000872,2.79,91.7,226.1,337,234.4,155.5,12824.6,12664.5,1107.1,6012.5,6437.5,1414.26,4217.2,914.8,1.99,0.008,1.332,17.62,1.70E+04,2609194
6662.8,140.9,169.3,9.8,5.81,0.77,5.67E-05,0.000793,2.81,146,604.2,600.7,723.9,104.1,3024.6,14491.2,1121.21,9817.1,2951.8,1103.95,2268.3,703.3,0.93,0.0023,1.459,26.32,1.50E+04,1584214
6106.6,188.2,197.3,13.5,9.78,0.51,5.17E-05,0.001036,2.05,245.8,817,1276,773.3,99.5,5702.21,10898.5,2410.05,7124.9,5565.7,1747.91,3740.7,941.9,0.72,0.0042,0.94,27.54,1.50E+04,1467071
3309.8,158,290.9,8.3,5.49,0.94,1.66E-05,0.001008,2.62,76,732.8,449.7,883.7,172.8,6391.09,17736.8,909.08,3999.4,5209.7,717.58,3278.9,501.5,1.26,0.0096,1.583,15.86,2.00E+04,3416184
5657.4,152.1,134.9,12.4,8.03,1.58,1.17E-05,0.000669,1.93,73,331.3,293.7,705,274,15507,13333.5,448.07,6951.6,6222.3,610.14,4423,312.4,2.27,0.006,1.136,10,1.40E+04,3850341
4716.4,186,289.6,8.8,7.7,1.18,6.47E-06,0.000947,2.52,139.9,453.7,480.8,379,204.6,17423.7,13646.4,357.38,6035.9,5356.3,1295.04,4199,691.9,1.48,0.0106,1.382,13.39,1.90E+04,3888079
4175.5,131.1,198.9,11.4,6.41,1.96,7.71E-05,0.000497,2.84,236.2,409.3,648.6,635.3,180.1,5176.91,12300.3,1154.13,5600.3,4237.1,1002.38,3508.8,640.1,2.75,0.0048,2.234,15.21,1.30E+04,2398512
7286.3,137.9,200.3,11.3,8.63,1.41,7.27E-05,0.000626,2.51,201.8,844.6,954.5,915.4,180.4,14353.1,16470.1,3023.91,10514.8,6888.8,907.32,4562.2,652.5,2.03,0.0072,1.428,15.18,1.80E+04,3268324
5695.9,138,285.2,9.5,5.51,1.52,7.87E-05,0.000201,1.81,239.7,770.8,1194.9,990.7,246.2,2098.25,10000.8,1854.81,6396,6458.3,1226.19,4670.7,929.4,2.15,0.0012,1.179,11.13,1.10E+04,2629176
5857.6,174.4,226.7,12.1,6.83,1.32,5.69E-05,0.000975,2.89,106.9,434.5,414.9,402.1,116.1,14634,17066.4,2546.04,7663.8,5702.5,423.29,4263.8,333.4,1.71,0.0104,1.305,23.59,2.00E+04,2329924
5702,155.1,247.8,12.7,7.22,1.22,1.11E-05,0.000571,1.59,120.6,609.5,496.2,653,144.4,7494.35,16787.9,1643.89,7863.2,6542.8,827.6,4370.8,468.1,1.54,0.0043,0.833,18.98,1.90E+04,2727307
6275.1,196.2,203.3,10.9,7.78,1.18,8.79E-05,0.000453,1.64,203.1,361.2,652,568.9,133.9,1332.36,7679.8,2723.94,7016.8,5217.1,1238.5,3925.8,928.1,1.53,0.001,0.788,20.45,8.70E+03,1161206
4555,169,200.5,13.3,8.49,1.75,9.14E-05,0.00035,2.84,144.1,316.3,703,667.9,98.4,3928.1,12547.5,1134.88,6571.6,4526.4,283.66,2998.9,223,2.18,0.0039,1.731,27.85,1.50E+04,1510215
3761.1,177.7,159.1,10.1,6.09,1.51,3.78E-05,0.000935,2.11,175.9,552.3,714.3,218.1,165.6,4368.1,9155.1,758.97,4795.9,5056.8,382.6,3277.3,268.7,1.99,0.0046,1.499,16.55,1.10E+04,1856530
4849.6,129.3,100.4,7.2,9.43,1.73,7.77E-05,0.000419,1.19,111.6,996,237,810.1,197.6,9083.44,11860.6,336.36,6358.6,6515.1,320.71,4262.6,211.9,2.58,0.0038,0.836,13.86,1.20E+04,2451691
6508.9,155.9,292.3,12.9,5.2,0.66,8.33E-05,0.000624,2.37,79.6,358.2,445.5,610.2,309.4,4061.08,9967.5,2432.77,9247.2,5375.5,680.75,4041.9,361.5,0.82,0.0025,0.951,8.85,1.00E+04,3222023
4163.5,151.3,147.1,10.5,6.6,0.62,6.73E-05,0.000466,2.2,161.5,558.1,668.7,411.9,342,3102.72,8117.9,1419.09,5176.8,6347.1,994.77,4246.6,751.7,0.92,0.0026,1.581,8.01,8.50E+03,2921707
5856.7,171.1,159.8,12.8,6.47,1.3,7.88E-05,0.000367,2.25,156.5,298.2,673.1,470.7,355,9481.02,8057.4,165,7077.6,7154.7,829.03,4892.9,522.9,1.83,0.0032,1.778,7.72,9.10E+03,3228515
3924.4,165.2,179.2,5.4,7.51,1.95,9.73E-05,0.000593,1.18,84.1,536.4,318.8,675.6,62.1,1384.02,11240.9,1035.42,5715.5,3926.1,1511.73,3003,852.7,2.6,0.0017,0.647,44.08,1.40E+04,859916
5719.6,150.4,218.9,6.4,6.13,1.86,9.58E-05,0.000441,1.79,55,678.1,317.3,606.5,65,7974.37,17932.2,1366.3,7474.1,5958.9,878.96,4324.4,592.2,2.78,0.0042,1.36,42.18,2.30E+04,1526087
7743.6,194.4,242.4,11.3,9.37,0.94,8.08E-06,0.000174,2.19,78.4,579.2,169,867.2,51.9,1057.27,12581.9,1777.24,10672.7,4060.3,707.41,2704.1,386,1.2,0.0007,0.989,52.79,1.40E+04,710018
5439.3,195.3,175,6,8.93,1.76,2.52E-05,0.000596,1.66,131,484.6,382.9,313.2,97,6813,16288.8,1880.58,7023.3,4400,577.63,3280,394.2,2.5,0.0057,1.287,28.23,1.90E+04,1834489
7765.2,182.7,260,12.3,6.55,0.71,4.12E-06,0.000954,1.11,194.4,677.7,848.6,824.8,270.9,9319.45,9420.3,1322.96,9551,3066,1160.83,2344.5,759.4,0.93,0.0064,0.526,10.11,1.10E+04,2966233
3330.3,157,216.5,12.1,6.26,0.73,5.82E-05,0.000163,2.97,56.3,412.6,145.1,936.8,53.3,998.08,10845.1,1028.14,4197.6,4080.6,987.15,3023.3,630.7,1.05,0.0016,1.652,51.42,1.30E+04,667292
4758.5,181.6,194.4,13.5,5.62,2,7.38E-05,0.001072,1.53,238.4,505.7,753.6,557.3,89.2,17592,16324.1,1555.82,6055.4,6475.9,1262.99,4527.7,745.3,2.82,0.0125,1.093,30.71,2.40E+04,2137811
7520.6,160.7,281.9,9.3,9.52,1.12,3.28E-05,0.000676,2.61,64.3,637,282.9,534.3,414.3,6089.58,7887.9,207.07,9469.7,3731.6,1279.89,2931.7,991.3,1.37,0.003,2.07,6.61,8.60E+03,3574180
6359,140.7,272.3,10.3,8.59,1.01,6.19E-05,0.000847,1.39,166.7,585.8,457.9,693.3,47.5,10878.2,7553.9,2174.99,7105.7,6190.5,1457.08,4426.2,743.1,1.21,0.006,1.112,57.62,2.00E+04,960322
7068,161.9,295.1,7.4,9.83,0.55,6.90E-05,0.000511,2.85,116.8,944.2,463.7,683.4,151.4,10148.6,10448.2,2001.52,8072.7,5101.8,577.48,3407.4,435.6,0.77,0.0061,2.048,18.09,1.40E+04,2144548
3635,148.5,279.1,5.3,9.51,1.24,3.59E-05,0.000679,2.87,206.4,510.8,420.9,779.2,24.6,6726.36,13320,393.23,4545.1,4070.7,1200.15,3220.6,680.4,1.57,0.0072,1.654,111.52,3.30E+04,802403
6996.6,173.7,147.2,13.2,9.52,1.59,4.80E-05,0.000916,0.94,131.5,697.9,489.3,621.1,322.9,5848.32,9584.9,1466.57,8636.9,6723.5,793.77,4508.4,448.8,2.21,0.0022,0.676,8.48,1.00E+04,3262067
6609.1,148.3,110.6,8.2,7.2,1.32,6.08E-06,0.000725,2.34,179.5,608.7,1024.1,996.7,142.6,5025.56,14764.3,2550.1,9563.2,7021.4,1194.75,4468.5,631.3,1.67,0.0024,0.983,19.21,1.50E+04,2203694
3352.1,138.3,252.2,12.4,8.9,0.58,9.64E-05,0.000853,2.09,188.9,409.7,493.7,240.9,99.6,4283.66,12981.2,314.78,3990.1,6345.3,476.39,4487.7,259.4,0.71,0.0034,1.377,27.5,1.70E+04,1717332
6416.1,131.4,182,11.4,8.41,0.78,7.69E-05,0.000792,1.63,144,882.8,409.5,980.8,107.6,2599.31,9653.1,2006.26,7669.5,3812.8,994.04,2466.3,804.5,1.07,0.0023,0.716,25.47,1.10E+04,1139367
4427,175,186,5.3,6.98,1.5,2.63E-05,0.000748,1.25,98.6,204.2,241.5,770.5,158,9778.93,9914,1167.84,5361.2,6692.4,477.29,4550.5,375.8,1.89,0.0067,0.527,17.34,1.30E+04,2089337
5372.4,184,269.9,9.9,9.92,1.68,1.99E-05,0.000184,1.05,79.1,935.3,459.5,484.1,133.8,742.54,10461.2,2394.04,7400.1,3816.1,577.08,2673.8,416.7,2.51,0.001,0.489,20.48,1.10E+04,1477491
7712.9,162.7,114.1,7.1,6.1,1.93,6.80E-06,0.000471,1.08,77.4,889.8,347.8,764.9,145.1,9440.4,17935.5,976.49,7752.9,3566.7,1324.09,2754.3,681,2.35,0.0046,0.564,18.88,1.80E+04,2671169
4286.1,192.5,272.4,7.6,7.37,1.29,4.31E-05,0.000697,2.33,170.2,263.3,919.1,814.1,38.3,7703.21,14817.3,350.22,5061.6,4234.9,1483.92,2703.1,755.6,1.74,0.0083,1.64,71.57,2.90E+04,1114424
6902.8,182.5,105.7,9.9,9.45,0.95,3.98E-05,0.000245,1.44,130.7,570.2,704.6,842.3,363.4,7598.55,7798.1,1361.9,9660.4,6884.8,858.74,4719.8,521,1.22,0.0026,0.659,7.54,8.50E+03,3075361
5662.3,138.4,172.1,12.4,6.87,1.02,1.53E-05,0.000951,1.32,68,677.6,201.9,469.9,83.6,3187.53,17008.4,1240.32,7121.1,4751.2,1315.66,3420.1,823.5,1.4,0.002,1.026,32.75,1.80E+04,1511109
3000.8,144.2,148.6,13.2,6.42,0.8,2.00E-05,0.000756,1.61,148.7,834,745.5,856.4,135.4,8450.75,12057.6,377.47,4438.1,7204.3,1498.11,4680.8,927,1.17,0.0076,0.721,20.24,1.60E+04,2109988
5942.3,161.8,193.6,12.4,9.22,1.35,4.02E-05,0.001066,2.09,207.7,661.5,845.7,738.7,282.5,18908.5,8058.9,1309.45,8896.5,5695,1850.31,4142,944.9,1.83,0.0098,1.27,9.7,1.10E+04,3139659
3631.7,130.1,274.2,9,8.83,1.71,1.21E-06,0.000325,2.13,173,521.6,586.2,784.1,72.6,3016.44,8980.6,341.12,4086.5,4284.5,897.94,2798.3,607.3,2.37,0.0035,1.353,37.75,1.30E+04,911431
7175.8,127.6,156.8,12.6,5.8,1.95,2.41E-05,0.000169,2.26,237.4,788.7,588.7,511.5,32,2764.09,13927.4,25.59,7974.6,5259.6,796.3,3878.3,512.1,2.37,0.0009,1.46,85.52,1.70E+04,550614
4197.6,169.8,273.1,13,6.87,1.4,7.79E-05,0.00061,1.16,130.8,430.1,290.6,500.2,78.6,1704.58,12828,970.65,5592.1,3028.2,1766.03,2039.2,946.9,2,0.0029,0.469,34.84,1.50E+04,1160153
4040.8,181.1,234.3,11.1,8.6,0.6,1.24E-05,0.000881,2.99,178.9,278.6,1012.5,237.9,38.1,5608.03,13560.7,189.4,4194.5,6734.2,663.18,4976.5,402.1,0.87,0.0032,1.73,71.87,3.10E+04,1185528
3431.1,181,127.6,8.6,6.48,1.2,5.51E-05,0.000505,2.87,113.5,889.9,353.2,335.7,24.2,2059,15431.6,1495.6,4195,7464.1,1337.95,4942.8,798.3,1.77,0.0024,2.172,113.41,2.20E+04,529834
5781.9,164.5,299.8,12.5,5.06,1.9,6.39E-05,0.000781,2.04,206.3,304.2,518.7,386,241.5,8103.94,13871.1,885.12,7398.7,4390.4,1103.24,2938.2,575.5,2.84,0.0059,1.238,11.35,1.50E+04,3613711
6448.1,140.8,270.1,10,6.91,1.48,6.73E-05,0.001004,1.01,194.9,604.6,791,782.1,236.1,3233.64,15681.8,2764.95,9456.6,5839.6,1289.06,3678.4,848.8,1.79,0.0024,0.698,11.6,1.60E+04,3831436
4467.1,189.4,284,5.6,8.17,1.24,5.89E-05,0.000503,2.32,87.4,448.9,430.3,276.4,198.3,6106.53,14120.7,545.62,6603.3,6973.8,1627.87,4948.4,998.5,1.56,0.0036,1.733,13.82,1.70E+04,3393326
4070.2,139.9,132.3,9.1,9.04,1.39,9.70E-06,0.000661,1.98,217.3,323.8,1289.2,810.9,184.5,1358.55,8783.7,2028.68,5567.9,3096.5,1213.34,2443.7,723.4,1.88,0.0026,1.265,14.85,9.20E+03,1689057
6416.8,129.4,192.6,9.6,7.23,1.25,9.99E-05,0.000692,1.88,101.6,624.5,424.1,951.8,267.3,6803.39,10348.1,2329.6,8645.3,2943.9,1661.61,2387.7,931.7,1.54,0.0068,1.465,10.25,1.10E+04,2907304
6978.2,142.6,134.2,11.1,7.02,0.61,4.15E-05,0.000708,2.33,88.6,479.1,529.3,710.8,123.8,10800.7,17943.1,1585.89,9630.2,3686.9,1345.55,2534,721.9,0.75,0.0073,1.138,22.13,1.90E+04,2312193
4097.1,167.1,263.4,10.5,6.66,1.92,4.97E-05,0.0002,2.67,189.5,946.8,638.9,738.3,21.2,1563.64,10476.1,1573.33,5804.2,5605.1,549.41,4532.4,342.9,2.41,0.0015,1.727,129.49,2.50E+04,519929
7870.3,142.4,231.3,11.3,7.19,1.15,6.63E-05,0.000475,0.99,100,955.8,549.6,789,41.9,2435.03,11910.7,1490,11678.7,5906.3,1670.7,3855,874.3,1.59,0.001,0.773,65.36,1.80E+04,747133
4911.4,165.6,201.4,12.4,8.55,0.97,8.90E-05,0.000331,1.42,164.9,700.4,330.1,817.1,219.7,2947.97,11122,1128.58,6232.7,5333,480.11,4285.9,370.3,1.37,0.0018,1.129,12.47,1.20E+04,2563103
