PRES,TEMP,THCK,SWAT,POROM,POROF,PERMM,PERMF,FRACS,VLCH4,PLCH4,VLCO2,PLCO2,QINJ,QPROD,TPROD,PWFPROD,PFRAC,LX,LY,LWELL,LFRAC,SRVPORO,SRVPERM,SRVSPAC,T1,TINJ,Gi
4201.2,190.7,224.8,5.9,8.3,1.65,8.85E-06,0.000917,2.11,124.6,214,420.9,708.4,150,1701.08,16705.9,1411.06,6140.5,4795.4,1640.68,3611.3,951.4,2.43,0.0019,1.55,22.89751599,17900.33333,2475107.709
5888.5,188.6,249.9,11.7,9.46,0.64,4.37E-05,0.00031,2.26,145.7,620.2,442.1,653.6,150,1493.32,7508.9,378.65,8657.4,4099.7,1520.69,2628.9,979.1,0.86,0.0011,1.689,17.15117435,9223.666667,1715513.6
4620.2,143.1,230.3,8.4,8.65,1.78,4.91E-05,0.001022,1.11,90.5,650.4,439.2,748.7,150,18202.6,8248.6,228.76,5311.1,5611.3,894.56,4087.3,589.6,2.15,0.0102,0.694,17.55360953,14410.63333,2212342.654
5766,162.9,140.8,9.6,5.42,1.83,3.00E-06,0.000284,2.85,117.7,236.4,635.5,610,150,1339.9,17158,1228.81,7578.4,2828.6,1031.78,2335.3,728.6,2.22,0.0012,2.273,23.30638536,17459.33333,2312613.129
3781.2,195.4,276,7.7,6.11,1.02,3.96E-05,0.000457,2.63,91.3,779.6,452.1,608.2,150,3892,16463.1,278.79,4425.8,4418.3,825.62,2866.5,619.5,1.48,0.0047,1.658,18.12508114,17807.16667,2729247.109
3226.7,173.1,150.5,5.9,6.36,1.22,1.86E-05,0.000921,2.3,155.2,908,554,995.1,150,8804.33,10106.9,448.44,4258,5977.5,767.15,3993.5,472.8,1.53,0.0087,1.256,17.86410096,13298.16667,2162883.958
7753.8,165.7,245.5,13.4,6.51,0.65,6.30E-06,0.000109,0.98,232.9,866.3,1202.3,504.3,150,2611.4,16840.7,1130.97,10996.6,6333.5,870.02,4736,491.4,0.95,8.00E-04,0.679,20.84129825,18090.41667,2614489.038
6200.9,125,157.6,9.2,9.41,0.72,9.93E-05,0.000391,2.12,108,567.8,580.2,361.1,150,5151.28,11695.9,1087.93,7594.4,6072.4,1189.01,3972.7,603.4,0.91,0.0023,1.203,18.20229237,12677.5,2046446.274
3465.4,198.7,230.4,13.1,9.22,0.95,6.39E-05,9.00E-04,2.5,86.3,336.9,245,252.3,150,2353.59,15992.6,1373.58,4279.2,4062,691.3,2985.7,459.5,1.14,0.0046,1.736,18.62246576,17012,2508734.217
5617.5,128.3,222.8,6.1,9.21,1.67,8.63E-06,0.000675,1.52,123.7,429,398.7,975.3,150,9606.1,11921.1,969.65,7538.3,4067.8,808.47,2735.1,526.5,2.08,0.0073,0.741,18.36074161,14116.33333,2259565.835
6889.9,187.3,261.8,12,6.28,1.34,1.53E-05,0.000734,1.72,80.6,489.8,286.2,237.4,150,2818.98,10535.2,332.16,9620.8,2944.4,1283.5,2348.5,722.2,1.97,0.0019,0.838,17.96598092,11421.5,1945842.511
4713.3,144.7,166.7,9.4,7.98,0.79,9.40E-05,0.000864,2.07,234.1,436.2,938.1,648.9,150,2218.53,12430.2,637.67,5590.3,3863.8,1181.72,2436.5,968,1.15,0.0022,1.059,18.16789378,13132.43333,2142419.273
6548.4,121.1,167.3,6.8,7.42,0.98,2.48E-05,0.000301,1.84,249.7,323.2,1486.4,787.7,150,3267.36,9249.3,1611.44,8285.1,4450.1,859.1,2995.3,637.6,1.35,0.0021,1.353,20.06119143,10474.48333,1886611.331
6087.6,192.3,103.8,7.1,9.9,1.84,1.03E-06,0.000164,2.26,147.5,623,475.7,580.4,150,1462.09,10648.9,2024.53,7754.3,6379.7,1091.68,4540.2,561.2,2.27,7.00E-04,1.491,21.33322383,11507.18333,1873039.67
7267.2,189.8,205.9,9.5,5.19,0.8,7.36E-05,0.000449,1.54,147.6,813.5,522.2,860.6,150,3257.28,11852.7,2147.07,7569.9,6253.6,1152.53,4819.7,886,1.09,0.0013,0.773,17.96316259,12958,2084027.709
6505.3,120.6,236.2,9.7,5.69,1.7,1.12E-05,0.00103,2.14,192.1,549.3,951.2,228.6,150,10290.4,12402.3,2087.02,9349.8,4547.3,1374.19,3467.1,995.5,2.04,0.0067,1.231,18.00457352,14929.91667,2491780.373
5318.6,198.2,232.1,6.9,7.44,1.32,7.94E-05,0.000633,2.42,74.6,705.3,254.7,679.2,150,2567.03,15894.9,260.05,6642.8,2776.8,650.35,2116.5,439.3,1.86,0.0025,1.54,19.60188671,16789,2430925.583
4352,189.8,125.5,13.8,8.58,1.95,8.87E-05,0.000678,1.14,112,749.6,658.8,949.5,150,6146.8,13708.1,1235.66,5165.1,7268.8,833.26,4593,501.7,2.52,0.0042,0.584,18.42318428,16194.5,2433566.252
6831.8,130.8,134.7,5.4,9.04,1.75,3.00E-05,0.001041,1.06,141.8,995.5,409.5,379.8,150,20264.8,11601.5,251.97,8769.4,3279.6,1718.42,2480.2,922.6,2.17,0.0116,0.733,18.65780504,13938.58333,2273932.159
7294.7,199.6,101.3,6.9,7.79,1.85,8.97E-05,0.000765,1.1,130.9,857.8,387,727.7,150,12332.7,16948.9,3339.22,10345.6,6351.6,1764.95,4635,957.2,2.74,0.0064,0.605,20.05580227,19278.33333,2616167.784
6007.6,127.9,145.4,9.3,9.93,0.82,8.27E-05,0.000624,1.14,116.7,282.3,251.2,276,150,3692.9,18173.7,346.58,7833.7,5145.6,1494.65,3950.8,822.4,1.18,0.0015,0.913,18.91631425,18855.83333,2802662.092
7404.6,127.8,118.1,13.9,8.63,0.89,2.54E-06,0.000901,1.47,234.8,982.6,555.5,370.7,150,13090.7,9294.2,759.54,8375.2,3878.4,1335.93,3058.2,958,1.26,0.006,0.827,17.59410874,11896.18333,2051574.127
4318.5,161.7,283.5,10.5,8.09,0.53,6.53E-05,0.000402,1.94,94.2,922.8,450.6,374.2,150,2606.24,15689.3,1635.15,5385.2,4258.3,457.27,3048.9,234.2,0.7,0.0034,1.264,19.19079909,16651.16667,2585997.984
3934.8,160.6,185.3,9.7,9.6,1.91,9.81E-05,0.000516,2.39,125.5,273.7,598.7,993.6,150,2351.85,11459.1,27.32,4878.1,5632.7,711.49,3563.3,419,2.48,0.0017,1.755,17.84177537,12328.83333,2120205.917
7731,158.8,237.8,13.8,7.39,1.6,3.53E-05,0.000137,3,92.1,544,465.5,651.7,150,2738.07,12293.1,2204.84,9244.6,3807.5,447.17,3034.9,307,2.17,0.0016,2.075,20.09173264,13090.33333,2019746.224
5625.1,131.9,278.7,11.3,7.28,1.04,9.49E-06,0.000571,0.99,213.7,405,773.1,822.5,150,3932.88,16862.4,1483.29,7555.6,3913.8,1312.48,2885.7,667.6,1.47,0.0033,0.525,18.60378948,17629.83333,2697290.275
5117.5,197.3,282.2,13,9.92,0.94,6.05E-05,0.000913,2.76,206.3,663.9,1111.7,992.8,150,12568.4,8259.2,1928.41,6491.1,6100.8,1034.6,4387.9,742.2,1.37,0.0099,2.13,18.00474832,14751.5,2396072.774
5947.7,198.1,168,5.5,7.24,1.84,9.86E-05,0.000849,1.92,126.6,984.6,465.9,781.3,150,2755.84,9513.7,472.45,7006.2,2994.6,1138.89,2292.8,713.8,2.41,0.0022,1.153,17.61451882,10794.71667,1997747.599
4362.1,179.1,228.1,13.5,5.97,1.18,7.63E-05,0.000837,2.72,124.4,707.2,338.5,494.6,150,3968.13,10242.6,816.98,5788.4,3492,517.6,2820.3,310.7,1.68,0.0042,2.068,18.09755936,11977.51667,2073751.433
6893.5,126,277.9,11.6,9.53,1.7,5.96E-05,0.000678,1.83,231.9,492.2,516.9,633.5,150,10041,9717.2,1200.85,9253.3,4079.1,1420.22,2769.1,759.7,2.53,0.0065,1.367,17.29220728,13032.98333,2320814.323
6705.1,184.4,166.8,11.6,6.59,1.88,8.16E-05,0.001037,2.02,164.3,202,552.6,815,150,5109.01,11738.3,2304.39,7632.6,4265.3,317.46,3141.6,260.1,2.43,0.0035,1.448,18.66549503,13154.16667,2127821.54
6390.7,193.4,149.1,12.8,5.99,1.54,4.80E-05,0.000681,1.8,125.7,328,432.6,842,150,3088.37,14394,1229.84,9448.1,4152.3,838.58,3143.2,561.9,2.16,0.0018,0.796,18.19503418,15246.66667,2322814.461
6818.9,122.7,131.1,11.5,5.65,0.72,2.48E-05,0.000784,2.69,76.4,605.7,448.9,805.1,150,17787.6,7567.9,2333.62,8002,5859.5,640.63,4580.1,326.1,0.86,0.0076,2.048,17.98235714,10671.55,1770663.068
3843.2,198.3,242.1,13.3,9.03,0.61,6.25E-05,0.000705,1.46,141.1,435.9,801.8,986.6,150,3575.53,15743,389.85,5539.9,4118.6,1189.62,2643.6,841,0.82,0.0046,0.803,18.95912079,17603,2601251.324
5043.2,125.8,286.9,11.2,5.15,1.47,7.47E-05,0.000806,2.69,220.2,966.2,518.1,963.1,150,12913.1,8803.6,545.92,6853.4,5380.8,490.52,3417.4,295,2.14,0.0085,1.926,16.97576399,13600.63333,2240003.135
7405.2,168.9,101.8,9.2,6.82,1.8,2.67E-05,0.00032,2,204.4,312.6,770.2,817.9,150,4714.54,16559.3,2237.62,8305.1,4202.5,940.28,2911.6,555.1,2.52,0.0027,1.088,19.58914462,17174.5,2466725.155
5896.9,188.6,270.7,9.4,9.09,0.74,7.55E-05,0.000349,2.52,204.3,217.1,1183.6,233.6,150,2860.14,14308.5,2664.75,8654.4,4881.9,1420.01,3818.3,734.7,1.08,0.0025,2.014,21.40377019,16305.83333,2347661.294
4975,175.7,137.8,6,6.78,0.83,5.96E-05,0.00047,1.66,215,208,704.6,813.5,150,4831.1,15468.3,1435.24,6772.2,4330.7,553.92,2945.7,327.5,1.15,0.0043,0.727,18.80694162,16173.16667,2417320.707
3571.7,145.4,115.2,12.9,9.55,2,3.98E-05,0.000204,1.63,249.4,520.2,631.5,765.4,150,1143.7,17531.1,1745.38,5223.3,5020.6,1251.37,3326,742.6,2.83,0.0018,0.654,24.39883369,17931.66667,2341863.746
3445.7,134.4,259.2,5.2,5.64,1.82,1.05E-05,0.000446,2.96,83.9,567.2,307.9,857.2,150,2793.95,12738.9,564.16,4644.8,5428.1,771.88,3397.1,424.1,2.28,0.0031,2.06,18.92970402,13989.16667,2242077.653
7023.5,145.1,286.9,11.5,5.79,0.98,7.73E-05,0.000268,1.68,166,521.2,912.5,588.9,150,2650.87,12183.1,678.86,9663.1,4286.6,1691.5,2851.3,942.9,1.31,0.0015,0.786,18.36862999,13136.86667,2220602.081
3748.5,165.1,112.2,9.2,8.42,1.93,3.22E-05,0.000885,1.61,56,249.6,217.3,791.6,150,3735.96,17920.8,1457.28,5356.1,4446.2,1772.64,2819.5,916.3,2.44,0.0059,0.767,19.34847068,18252.5,2665082.139
4879.6,132.2,249.1,11.1,5.74,1.65,7.20E-05,0.000382,0.94,80.9,231.6,443.9,624.5,150,3906.38,7613.9,2218.72,6629.5,5374.3,1025.49,3461.2,642.8,2.43,0.0043,0.543,17.53453069,10011.41667,1947238.62
6712,147,163.6,9.4,6.42,1.23,3.42E-05,0.000912,1.39,135.6,482.6,365.5,265.7,150,12569.1,9621.2,1403.42,7717.6,3648,653.71,2735.8,374.8,1.62,0.008,0.822,18.03515115,11965.58333,2129355.285
6296,194.5,247.6,13.3,5.7,1.35,6.16E-05,0.000715,1.44,71.2,712.8,298.8,681.5,150,8976.91,9769.9,966.93,7858.4,5625.3,316.39,4094.5,220.8,1.92,0.0042,0.943,17.89592619,13095.53333,2208548.032
5516.7,153.4,285.6,5.7,9,0.87,1.07E-05,0.000608,0.97,67,264.4,378.7,821.5,150,3876.52,12463.8,2514.75,7037.5,5368.1,1680.34,3468.1,884.3,1.07,0.0039,0.706,18.55735193,14131.66667,2200391.922
3243.4,169.2,156.7,6.3,7.15,1.71,2.75E-05,0.000698,2.92,87,466.6,335.3,961.1,150,6498.84,10944.8,1056.11,4263.8,7005.3,1007.58,4416.3,561.8,2.16,0.0074,1.935,18.69903373,13729.16667,2201484.647
4276.8,171.5,146.1,9.1,9.65,1.01,5.63E-05,0.000178,1.73,155.5,518.9,593.4,952.2,150,725.848,14728.7,316.23,5222.3,5062.3,1838.02,3233.4,943.1,1.51,6.00E-04,0.709,20.95450038,15255.66667,2219871.324
5249.9,188.7,186.2,12.1,7.47,1.81,4.77E-05,0.000444,2.71,164.5,227.7,426.7,653.9,150,2344.79,7501.2,1592.53,6200.3,4797,1080.4,3095.5,551.6,2.54,0.0021,2.036,17.89412743,9071.016667,1699624.848
5938.3,185.1,267.2,10.9,8.14,0.98,1.32E-05,0.000779,1.91,135.7,377.3,563,843.4,150,11287.6,17215.2,1256.68,7314,6413.2,1177.01,4016.6,697.7,1.28,0.0063,0.777,18.39128432,20055,2971131.997
3020.4,176.3,228.4,9.9,6.85,0.66,4.86E-05,0.000399,1.61,125.2,526.9,528.1,220.5,150,1632.63,7737,899.88,3869,5853.3,1214.56,4742.2,850.7,0.88,0.002,0.916,20.11013805,9667.066667,1812672.878
4344.6,148.7,226.2,12.8,9.41,1.21,5.46E-05,0.000203,2.95,79.6,801.8,162.4,405.5,150,1054.97,7431.3,1434.99,5686.2,5475.6,1334.2,4337.9,744.8,1.59,9.00E-04,1.212,19.21494865,8701.433333,1506113.733
4294.3,175.2,276.9,10,6.4,1.51,9.21E-05,0.000406,1.28,164.6,960.4,501.5,408.8,150,1860.35,10999,1134.03,5707.9,4626.2,1330.82,3372.9,867.1,2.1,0.002,0.874,18.97663427,12701.33333,2107036.432
5441.1,135.3,115.7,8.6,8.89,1.78,8.16E-06,0.000882,1.85,116.7,370.3,431.4,318.4,150,12875.6,15549.3,2409.14,8039.3,4732.1,1030.31,3735.4,528.5,2.31,0.0099,1.299,18.38476604,16988.66667,2521009.623
5813.9,179.2,127.1,6.9,5.39,1.26,1.60E-05,0.000909,2.75,200.3,337.5,891.5,671.9,150,18488.7,9711,1357.76,7997.9,6128.6,570.34,3947.5,313.7,1.78,0.0094,1.146,18.19332194,13513.96667,2099546.186
5267.1,140.3,263.8,7.8,8.55,0.54,2.15E-05,0.000147,1.73,144.5,909,525.6,637.1,150,2187.32,17408.1,1070.44,7028.2,5627.5,1243.42,3880.8,793.6,0.75,0.0014,0.708,19.08974904,18366,2585683.098
7955.1,147.8,144.3,10.4,9.37,0.78,3.18E-05,0.000672,1.94,63.2,274.5,261.6,691,150,13042.5,13860.6,251.92,11038.8,4526.1,484.64,3038.6,361.9,1.16,0.0051,1.36,18.15806946,15456.33333,2427378.703
3551.2,173.9,161,12,5.67,0.84,4.85E-05,0.000503,2.07,51.9,555,274.5,642.2,150,4022.39,9839.1,577.43,4793,3789.3,914.38,2890,503.5,1.15,0.005,0.988,18.14575284,11705.36667,2055014.195
4957.3,187.9,261.7,6.4,8.03,1.03,4.21E-05,0.000969,2.17,113.6,285.7,273.5,955.1,150,3522.89,13246.9,1774.53,5672.6,4876.4,830.66,3730.6,531.8,1.33,0.0032,1.084,17.81798431,15049.66667,2359488.826
4155.1,151.9,152.4,5.4,7.62,0.73,6.42E-05,0.000877,1.43,111,336,507,366.1,150,4286.35,7983.9,1607.47,4864.9,7210.7,487.81,4969.2,265.5,0.95,0.0032,0.934,18.94414251,10899.23333,1896583.468
3858.8,156.5,140.7,8,5.95,1.08,3.05E-05,0.00071,2.31,132.4,914.5,778.6,279.3,150,3970.67,10125.8,513.13,5780.8,5211.9,543.59,3460.1,299.8,1.36,0.0033,1.738,17.77744149,11660.75,1968839.579
4562.2,126.8,264.8,8.4,6.69,1.46,3.74E-05,0.000999,1.65,55.6,762.3,122.8,665,150,6319.69,8849.3,2149.4,6150.7,4075.2,1203.18,3171.6,839.7,1.91,0.0084,0.719,17.43052862,12554,2049738.407
4080.1,159.5,208,13.6,7.35,0.83,6.68E-05,0.000552,1.97,146.5,985.5,783.1,840.7,150,1177.54,11771.5,953.51,4656.1,3418,427.54,2544.3,299.9,1.1,0.0015,1.079,24.00473063,12790.16667,1854423.087
3447.1,140.5,221,9,8.91,1.62,5.05E-05,0.001062,2.21,162,742,435,662.8,150,4355.7,9336.5,920.75,4208,5680.7,1108.16,4228.3,787.9,2.28,0.0044,1.72,18.11498828,12102.08333,2065314.051
4736.2,196.6,191,11.8,8.08,1.62,4.12E-05,0.001028,2.95,124.5,212.1,365.5,974,150,8439.97,15282.9,1002.77,5924.5,4187.1,1166.06,3384.4,766.9,2.26,0.0071,1.438,18.20793535,17217,2636743.04
5583.8,128.3,130.2,6.7,7.63,1.79,6.11E-05,0.000143,2.55,199.5,275.8,505.8,693,150,1948.85,14433.3,849.02,7848.5,6437.7,1696.88,4663,918.3,2.51,8.00E-04,1.181,22.94862703,15413,2241108.407
7539.8,183.4,250.4,11.1,6.98,1.48,8.57E-06,0.000773,0.96,65.5,312.2,355.9,249.6,150,16024.6,8297.4,3373.73,8366.9,6228.9,811.55,4445.4,561.1,1.99,0.0089,0.448,18.24348692,14004.86667,2152468.317
4291.6,157.3,209.1,7.4,6.59,1.69,6.66E-05,0.000887,2.28,109.8,487.8,538,954.4,150,5932.66,18145.5,1965.22,5154.6,4696.7,879.17,3167.8,618.8,2.16,0.0083,1.189,18.93114145,18699.66667,2804306.682
5256.7,178.8,117.1,5.2,8.26,1.85,3.44E-05,0.00036,2.35,236.4,866.1,969.3,734.5,150,3852.72,10717.5,1017.25,5843.4,5959.7,1414.93,4092.5,963.7,2.32,0.0021,1.653,17.9361343,12181.5,2134495.768
7502.5,143.2,172.9,10.6,7.18,0.83,6.27E-05,0.000904,1.94,121.1,603.7,485.5,531.9,150,14610.5,17884.4,3580.99,8933.6,4865.1,327.28,3363.6,271.3,1.05,0.0104,1.442,18.67869764,18238,2693699.037
4994.3,195.7,188.3,11.1,8.29,1.78,6.84E-05,0.000989,2.06,95.6,600.3,250,221.4,150,8206.23,14365.4,1901.36,6814,4289.1,463.31,2711.3,341.6,2.26,0.0099,1.254,18.48149161,15627.5,2567267.477
6058.4,192.8,117.6,8.6,7.35,0.61,5.99E-05,0.00022,0.98,193.2,326.8,1042.4,327.4,150,4441.12,9572.1,162.55,8781.9,4946.9,1156.01,3920.3,626.6,0.89,0.0018,0.631,17.17594772,10692.53333,2085833.869
4341.9,164.3,112.4,6.4,8.25,0.8,5.55E-06,0.000884,2.2,154.7,626.4,856.1,659.3,150,6139.62,9458.2,1596.74,6451.1,5185,1291.31,3361.4,822.6,1.09,0.0064,1.166,17.13521565,11605.01667,2012561.011
4802.3,144.5,201.3,12.6,8.12,1.78,6.04E-05,0.000865,1.19,208.2,287.7,733.8,799.7,150,7335.21,14266.1,931.37,7017.8,2627.8,1174.4,2077.2,633.6,2.33,0.0089,0.814,19.05204475,15975.33333,2404745.427
7645.9,168.6,277.7,7.2,9.8,1.82,5.66E-05,0.000334,2.21,198.1,458.9,1097.3,482.3,150,2937.63,8551.2,3223.11,11110.3,3731.9,650.36,3023.8,392.3,2.34,0.0023,1.691,18.20745696,10540.8,1856378.622
3127.9,153.8,264.1,8.4,6.85,0.59,1.18E-05,0.000856,1.64,140.4,808,418.5,843.8,150,7709.15,11940.7,252.41,3885.1,4397.1,1371.71,3156,818,0.76,0.0102,0.963,17.90337038,15184.66667,2376302.968
7042,172.6,176.7,12,7.14,1.67,7.71E-06,0.000296,2.89,246.5,369.5,1202,998.2,150,6153.76,11071.5,2649.26,9979.9,6415.6,1504.52,4089.9,794.6,2.49,0.0033,1.548,18.01519818,12997.66667,2160479.252
3850.4,183.1,165.9,6.7,7.26,1.25,5.16E-05,0.000754,2.94,86.8,897,501.9,482.8,150,5032.83,9948.6,284.9,5321.2,3272.7,1740.95,2647.3,906.3,1.76,0.0058,2.254,17.98744724,12334.4,2020978.369
4740.8,191.6,237,6.4,8.08,1.06,3.56E-05,0.000765,2.92,228.3,818.3,1065.3,659.7,150,6313.51,9623.1,455.59,6968.6,5688.6,335.47,3671.1,217.5,1.47,0.0043,1.878,17.45133886,12859.7,2182620.479
5620.5,190,104,6.5,8.85,1.93,7.77E-05,0.000613,2.74,220,431.5,1257.1,301,150,4201.69,7438.5,1886.97,6944.1,5847.4,1812.44,4587,953.1,2.56,0.0024,1.421,17.62615317,9831.433333,1898984.704
3885.7,123.8,209,12.5,5.96,1.88,9.22E-05,0.000605,1.17,198.7,466.6,595.8,371.9,150,1826.45,9424.1,1643.44,5269.4,6086,1577.66,4817.7,836.9,2.5,0.0017,0.681,19.2286585,11124.01667,2051948.364
3508.1,196.9,134.5,11.3,6.05,1.43,7.53E-05,0.000723,1.82,201.9,415.5,796.8,217.8,150,3052.27,9275.9,1011.33,4538,3125.9,575.23,2510.6,342.7,1.72,0.0052,1.234,18.35392301,11025.06667,1880716.592
4583.9,194.9,124.1,12.3,8.49,1.02,3.41E-05,0.000906,1.19,94.7,900.4,562.2,667.4,150,6755.55,13887.5,2247.77,5139.9,5904.3,392.45,4759.4,210.5,1.5,0.0057,0.637,18.39256155,15513,2440548.103
7009,126.4,280.9,7.5,9.38,1.87,7.42E-05,0.00076,1.47,73.4,706.9,266.6,888,150,7192.73,17672.6,1601.86,8281.6,6412.9,1084.24,4659.9,836.1,2.7,0.0029,1.05,18.59720279,19466.16667,2833942.788
3396.9,173.3,271.6,6.8,8.47,1.08,7.52E-05,0.000633,1.34,98.2,209.4,540.7,336.5,150,927.359,11271.5,1352.07,4914,3095.7,757.47,2422.3,455.4,1.53,0.0022,0.882,22.9272506,12526.56667,1924386.322
6490.4,131.9,187.2,13.6,9.75,1.2,1.78E-05,0.000383,2.63,107.6,307.3,442.2,604.1,150,5597.84,7939.2,943.92,9061.1,4891.2,1299.83,3991.2,775.7,1.62,0.0024,1.565,17.6055944,9946.7,1884911.008
7026.3,177.1,211,13.3,5.38,1.16,7.33E-05,0.000249,2.32,168.8,747,680.2,603.3,150,4317.17,17162.6,296.91,8012.4,3329,1801.1,2258.7,944.6,1.52,0.0029,1.291,18.93476798,17997.83333,2592392.229
7098.8,174.8,287.4,13.9,7.32,0.76,4.98E-05,0.00096,2.63,217.2,421.4,589.5,722.6,150,18360.4,10683.5,2364.18,10222.7,5644.2,1206.34,3642.9,761.2,0.97,0.0112,1.276,17.66879014,14912.66667,2332733.574
5634.2,137.3,293.6,6.1,5.15,1.97,5.03E-05,0.000305,2.04,218.8,359.9,1255.8,836.2,150,5130.28,12122.5,364.45,6741.2,3555.4,838.06,2738.5,434.6,2.56,0.0036,1.519,19.2087978,14009.63333,2264237.919
7475.9,172.7,127.6,9.4,8.64,1.57,4.48E-05,0.000527,2.48,221.4,530.1,628.3,797.3,150,2810.12,15066.1,2961.45,11099.2,2854.4,1717.11,2009.2,934,2.2,0.0029,1.558,19.18068802,15919.83333,2354576.217
3909.9,126.5,207.8,13,6.52,1.19,3.55E-05,0.000961,2.2,100.1,551.5,530.7,539.3,150,4128.29,14913.3,362.9,5531.3,3521.5,1343.6,2270.9,848.2,1.77,0.0052,1.05,18.43790462,16086,2469510.213
5976,139.6,224.5,8.8,6.9,1.66,6.88E-05,0.000877,1.41,61.3,576.2,306.1,690.9,150,3030.58,8913.9,1514.53,7178.2,4825.3,453.7,3203.2,356.5,2.36,0.0021,1.072,18.38221317,10264,1837385.303
7122.4,135.9,103.7,7,5.96,0.97,3.38E-05,0.00082,2.97,179.6,290.8,804.4,245.8,150,4182.81,11320,2330.45,9202.4,5239.5,403.61,3985,217.3,1.38,0.0018,1.712,19.40307026,12489.26667,1961296.246
7854,170.9,182.6,11.6,6.86,1.55,8.10E-05,0.00053,0.93,104.3,470.8,334.9,760.1,150,5769.14,13720.8,681.09,8903.3,3573.1,1988.97,2396.6,996.1,2.18,0.0033,0.572,22.38482972,15213.16667,2338067.007
7469.5,154.8,189.3,5.3,7.54,0.7,3.00E-05,0.000707,1.26,92.5,647.1,481.1,716.3,150,14523.7,9258,1482.54,9862.3,7412.9,1730.16,4983.6,917.4,0.98,0.0048,0.518,18.80915276,13581.53333,2142701.066
3498.6,130.7,172.7,9.3,7.88,0.91,1.85E-05,0.000135,2.12,210.5,669.6,944.8,498.7,150,691.95,15721.3,1546.29,5231.2,4171.2,1169.83,2786.1,923.9,1.31,0.0013,1.418,22.4134417,16321.16667,2276632.033
5890.9,136.2,251.3,12.2,7.56,1.5,3.50E-05,0.001065,1.68,123.1,362.3,620.2,978.4,150,3926.17,15648,2746.7,8441.8,4082.4,501.9,2690,273.5,2.18,0.0046,1.218,18.75215049,16552.66667,2526981.883
3031.8,124.9,274.8,11.6,5.34,1.72,7.87E-06,0.001051,2.13,239.1,540.4,1106.2,753.9,150,2750.8,18233.2,973.09,4293.9,5597.9,1110.37,4620.7,856.9,2.27,0.0033,1.329,21.03331033,19246.83333,2900144.391
4012.4,162.9,233.4,5.6,5.18,1.85,2.96E-05,0.001064,2.72,248.2,616.8,1154.5,609.1,150,16467.3,12454.7,711.23,4717.7,7024.2,521.66,4546,380.9,2.61,0.0117,1.205,18.15688904,17678.16667,2720966.698
5627.1,131.3,155.3,9.4,8.29,1.38,2.36E-05,0.000586,2.2,179.4,229.5,670.6,217,150,4124.84,16857.6,2288.38,7614.5,5140.7,1341.4,3966.8,833.8,1.97,0.0029,1.376,18.35019311,17904,2618784.793
3930.8,180.6,279.5,12.1,8.1,1.33,2.36E-06,0.000154,2.83,88.1,296.3,315.1,913.9,150,448.364,14900.5,356.72,4396.4,3956,948.46,2763.7,658.4,1.93,5.00E-04,2.006,24.0867153,15378.58333,2122067.983
5428.6,175.6,155.8,11.7,9.81,0.61,5.29E-05,0.000738,2.2,107.3,359.7,575.9,580,150,9451.01,10722.5,786.86,7240.2,5997.5,1080.78,4301.6,836,0.91,0.0046,1.683,17.72630687,13208.83333,2173468.466
6962.8,120.9,295.7,8.7,9.53,1.04,6.87E-05,0.000151,2.73,78.3,350.6,378.9,821.1,150,2464.08,12750.7,2613.41,9068.7,4340.9,1570.26,3474.8,838.9,1.52,0.0017,1.578,19.54386075,13715.66667,2179140.517
7781.9,176.2,286,7.1,9.06,1.93,2.90E-05,0.000371,2.73,158,604.5,399.5,567.8,150,1982.33,16922.1,3749.01,9347.9,4956,1428.37,3506.8,972.8,2.47,0.0015,1.677,19.57547566,17724.8,2559046.232
4101.6,142.1,217,13.8,6.44,1.7,8.73E-05,0.000215,1.25,152,377.4,884.3,780.4,150,1677.28,16446.6,392.92,4546.6,5984.6,524.33,3848.7,287.7,2.42,0.0012,0.867,22.53730834,17156.33333,2463786.882
6852.3,145,196.1,6,7.04,1.5,9.83E-05,0.000984,1.72,190.3,710.9,570.2,929.1,150,10370.7,12444.7,859.73,8589.8,4884.5,889.82,3523.6,506.1,1.94,0.0047,1.23,18.01739741,14737.25,2284439.013
4783.4,183.9,108.4,10.7,5.35,0.87,4.75E-05,0.00041,2.17,161.4,920.4,608.5,626.3,150,2283.34,11095.8,2295.75,6611.5,5634.6,860.08,4499.8,671.9,1.21,0.0019,1.491,18.20960158,12122.4,1966946.177
7441.4,146.1,210.8,8.1,7.66,1.61,8.40E-05,0.001034,2.93,103,251,469.3,555.3,150,7022.87,13340.1,673.72,7719.8,3973.9,747.16,3234.8,414.3,2.23,0.0031,1.838,17.6964762,15234.66667,2287895.667
7273,132.3,232.2,10.4,8,1.66,7.21E-05,0.000333,1.58,129.7,909.5,763.9,219.7,150,3249.31,8487.8,257.48,10877.2,4304.5,599.5,2758.7,300.5,2.38,0.0017,0.844,17.88579803,10181.83333,1854253.795
6510.9,196.7,135.5,5.6,7.22,1.37,9.31E-05,0.000799,2.49,76.8,492.9,349.4,298.7,150,6281.6,14075.5,2890.65,7252.4,2821.1,884.73,2000.5,585.4,1.9,0.0081,1.437,18.85221589,15164.33333,2218670.463
